Completion_Time,Feedback_Rating,Attendance,Performance_Score,Predicted_Score,Performance_Category
4.84,1.0,71.65,46.69,52.219400000000014,Struggle
4.46,2.71,51.0,50.05,53.15139999999991,Struggle
2.95,4.76,53.23,71.47,73.37624999999986,Average
5.46,1.27,16.72,55.16,52.882149999999946,Struggle
5.5,4.99,36.85,75.5,73.1062,Average
2.1,3.53,51.34,74.58,74.82889999999996,Average
6.29,2.61,82.28,51.2,53.639200000000045,Struggle
5.49,3.85,59.26,51.66,57.158399999999936,Struggle
6.83,2.85,60.31,59.33,56.72030000000004,Struggle
5.22,2.89,3.56,49.08,68.30899999999993,Average
5.09,3.09,58.95,41.94,53.326550000000005,Struggle
3.04,4.82,82.86,73.96,84.6473,Excel
6.14,3.91,99.72,52.13,56.35379999999991,Struggle
6.65,1.0,82.61,51.99,39.62215000000007,Struggle
1.73,3.39,9.85,88.82,84.54839999999989,Excel
1.0,3.78,8.78,78.62,80.61040000000027,Excel
3.48,3.28,26.57,73.62,70.67945000000017,Average
5.58,1.18,95.55,70.63,67.34329999999984,Average
7.0,3.76,98.45,65.97,61.617549999999945,Average
2.27,2.87,66.83,81.17,79.82520000000005,Excel
4.16,2.87,42.38,58.72,62.34634999999991,Average
3.03,1.72,88.51,81.93,77.18675000000015,Excel
6.34,4.0,56.62,64.86,65.38005000000005,Average
5.59,3.53,7.32,59.34,60.69250000000008,Average
5.56,2.87,90.95,58.58,56.967749999999896,Struggle
4.11,2.06,56.25,71.96,68.1554499999998,Average
3.29,4.13,98.84,78.6,78.41450000000017,Excel
2.63,2.08,99.28,63.15,66.90209999999983,Average
1.63,3.57,96.84,100.0,94.15684999999999,Excel
6.18,2.72,74.8,34.37,39.12324999999992,Struggle
5.81,2.99,62.3,66.9,62.46719999999984,Average
6.51,3.84,79.1,64.88,65.37549999999983,Average
7.0,4.0,32.39,67.19,69.22370000000012,Average
3.95,1.8,60.3,43.65,51.312449999999934,Struggle
5.87,4.99,71.18,66.83,67.56454999999997,Average
6.43,1.71,45.35,48.91,49.808149999999905,Struggle
6.27,2.12,66.83,40.76,44.345200000000105,Struggle
2.63,1.0,6.68,55.68,56.29975000000013,Struggle
3.82,3.05,50.89,65.65,67.14359999999995,Average
1.54,2.72,87.47,78.71,84.73359999999968,Excel
3.92,1.0,82.03,44.52,47.13030000000019,Struggle
5.0,5.0,53.13,63.66,67.98749999999991,Average
1.88,4.75,76.51,95.9,91.32234999999996,Excel
4.71,3.07,12.25,64.18,50.579200000000036,Struggle
4.82,3.62,54.17,84.79,78.07120000000033,Excel
3.47,1.64,67.9,71.08,68.18179999999995,Average
1.54,4.0,89.39,99.04,98.54475000000028,Excel
5.18,2.87,51.71,74.08,68.07444999999997,Average
4.18,1.19,95.32,60.82,62.95534999999991,Average
5.19,2.87,64.77,56.45,59.25945000000011,Struggle
4.24,1.74,78.07,64.81,64.26350000000006,Average
6.42,1.61,74.1,57.71,54.50769999999994,Struggle
4.8,4.1,16.52,62.52,62.93400000000019,Average
3.9,2.33,78.1,72.45,70.12190000000014,Average
6.42,3.8,70.47,59.91,58.846450000000004,Struggle
3.33,4.64,88.64,74.86,78.33720000000015,Excel
1.31,1.8,70.19,63.63,62.672949999999844,Average
1.28,4.23,8.95,100.0,94.02550000000012,Excel
5.15,1.24,55.07,42.85,45.4426500000001,Struggle
4.6,3.89,56.65,76.48,74.38454999999979,Average
4.98,2.87,28.11,39.89,45.45510000000006,Struggle
2.14,5.0,52.28,83.62,83.87595000000022,Excel
1.81,1.16,77.07,62.05,64.60459999999993,Average
1.0,1.0,6.59,78.73,72.07440000000008,Average
3.15,2.79,80.52,53.56,57.831349999999986,Struggle
4.28,3.62,78.75,73.45,72.11560000000009,Average
3.49,2.4,66.83,92.07,85.29854999999985,Excel
3.97,1.74,66.98,59.71,57.91515000000004,Struggle
6.14,5.0,68.1,71.35,63.98145000000009,Average
3.1,2.36,65.71,75.3,72.15589999999986,Average
4.23,3.32,85.61,78.09,74.71250000000009,Average
5.76,2.38,58.08,69.88,63.03964999999988,Average
3.25,3.79,0.0,57.46,63.589599999999784,Average
4.87,4.02,79.81,55.08,60.29529999999996,Struggle
5.7,3.62,97.12,79.83,75.97484999999996,Excel
6.57,4.0,7.87,74.47,71.06249999999989,Average
1.91,5.0,89.15,97.39,93.42954999999998,Excel
6.08,5.0,57.67,68.51,65.76100000000001,Average
3.96,1.0,44.54,55.96,53.612149999999865,Struggle
2.7,5.0,65.56,93.05,91.03384999999976,Excel
4.01,1.64,91.21,69.14,68.67469999999987,Average
6.49,2.87,61.24,72.98,63.8915499999998,Average
4.45,2.69,66.81,66.81,62.87429999999994,Average
3.08,3.02,61.19,75.39,73.4757999999999,Average
4.66,2.12,72.61,68.28,66.24830000000006,Average
2.19,1.0,94.25,73.79,73.46770000000028,Average
1.53,2.9,67.26,63.43,70.81375000000011,Average
2.15,2.58,36.65,94.26,87.38050000000004,Excel
1.79,4.0,93.02,99.27,97.39305000000022,Excel
2.07,1.36,75.77,66.66,69.72124999999991,Average
1.69,4.91,0.0,86.51,87.85396666666658,Excel
4.74,5.0,93.04,71.0,83.68829999999997,Excel
1.88,1.64,34.73,70.97,67.98215000000003,Average
3.28,1.02,84.08,68.26,65.04290000000013,Average
6.24,3.44,54.28,66.89,51.917549999999984,Struggle
3.53,3.6,58.93,71.43,70.18305000000011,Average
3.92,3.99,70.22,63.72,69.41469999999991,Average
2.38,3.24,47.29,84.94,79.91170000000005,Excel
2.39,1.8,98.29,65.46,66.43284999999976,Average
1.08,1.9,3.45,82.81,80.28379999999993,Excel
2.42,1.0,92.56,70.24,70.17379999999993,Average
2.24,2.63,65.78,63.82,67.43774999999988,Average
1.61,2.65,98.2,93.56,92.40414999999999,Excel
1.16,2.65,51.66,97.86,76.13335000000015,Excel
1.34,3.42,37.3,69.14,73.45639999999992,Average
3.35,1.63,85.08,61.39,71.25680000000001,Average
2.4,5.0,50.83,78.29,81.0540500000002,Excel
3.29,5.0,57.31,82.69,83.47205000000007,Excel
4.17,2.99,91.48,81.49,77.25304999999989,Excel
5.33,4.0,6.2,75.02,76.01735000000015,Excel
1.5,2.95,8.94,84.87,83.40535000000021,Excel
5.51,3.81,1.15,66.37,64.55875000000017,Average
4.89,1.8,95.26,52.57,55.173049999999876,Struggle
1.57,1.39,81.58,79.08,77.67174999999997,Excel
6.68,1.56,69.91,55.19,53.746099999999984,Struggle
6.26,2.05,56.02,51.26,49.90190000000011,Struggle
1.0,3.72,64.69,96.01,90.64334999999997,Excel
2.81,5.0,98.92,94.57,88.29504999999989,Excel
6.08,2.87,71.87,37.97,44.273649999999996,Struggle
5.27,1.0,73.59,43.44,44.181249999999906,Struggle
2.18,1.43,3.21,72.07,71.61320000000009,Average
1.82,2.96,66.83,70.08,78.26569999999994,Excel
3.68,4.26,80.2,81.4,79.46329999999986,Excel
3.52,5.0,6.49,83.84,83.20174999999992,Excel
4.28,5.0,69.47,81.01,75.06804999999994,Average
2.75,2.61,51.45,70.61,68.80964999999996,Average
3.71,4.0,69.44,89.6,83.23010000000014,Excel
5.08,3.9,97.46,66.11,69.89160000000011,Average
1.46,3.43,66.83,80.17,82.05715000000002,Excel
2.91,1.1,97.18,82.05,77.8272999999998,Excel
3.92,2.22,59.81,70.03,67.52825000000016,Average
6.5,2.87,84.23,69.48,65.79114999999982,Average
3.61,2.68,92.23,57.29,59.825550000000085,Struggle
4.08,1.47,80.03,63.99,64.3795999999999,Average
3.92,2.26,56.72,68.92,65.4695,Average
3.41,2.87,69.56,89.85,81.6357000000002,Excel
4.34,2.58,98.56,75.18,74.47485000000012,Average
2.08,2.02,67.56,79.73,70.78649999999992,Average
2.98,4.8,93.39,85.73,87.42629999999981,Excel
3.42,1.86,54.66,53.64,55.64424999999996,Struggle
1.33,1.29,0.0,87.18,80.83915000000012,Excel
3.37,3.58,67.55,81.63,78.57989999999981,Excel
2.71,2.7,52.58,70.15,68.59964999999988,Average
3.01,2.87,55.95,85.87,81.2284000000003,Excel
1.72,2.66,32.94,64.36,68.97080000000008,Average
6.18,1.8,91.89,41.05,45.120450000000034,Struggle
4.78,4.37,17.04,71.12,67.43995000000017,Average
5.11,5.0,64.94,72.34,77.48259999999978,Excel
6.17,2.87,50.51,67.11,62.16050000000006,Average
3.73,2.72,20.94,73.43,70.99170000000015,Average
1.33,5.0,81.02,95.09,94.64775000000007,Excel
4.04,2.31,82.25,82.4,76.36599999999984,Excel
4.83,3.38,45.86,75.79,69.44230000000016,Average
5.07,2.28,60.41,56.51,46.0514,Struggle
3.55,4.13,86.02,66.31,71.75399999999998,Average
1.7,3.74,90.56,97.79,86.52420000000004,Excel
2.27,3.53,56.93,64.99,70.84779999999988,Average
3.09,2.96,74.34,70.03,69.66020000000012,Average
4.89,2.58,62.44,59.11,59.134700000000095,Struggle
3.99,4.06,58.41,59.26,64.1733000000001,Average
3.15,2.68,86.72,78.6,76.21670000000013,Excel
7.0,2.79,46.51,31.27,35.83270000000012,Struggle
5.11,5.0,24.75,79.83,77.52154999999999,Excel
2.45,3.58,65.5,73.68,74.40150000000013,Average
1.63,1.36,98.33,91.86,85.69830000000013,Excel
1.71,1.36,92.43,72.85,74.65200000000013,Average
2.98,1.0,94.0,57.29,59.67370000000014,Struggle
1.73,3.58,73.0,63.66,69.88459999999992,Average
2.07,5.0,81.19,84.48,96.74345000000005,Excel
2.21,3.0,68.84,53.55,61.81299999999991,Average
1.89,2.64,30.91,85.48,80.47794999999982,Excel
5.95,1.8,70.05,43.47,43.07975000000002,Struggle
1.72,3.42,79.7,64.99,70.41654999999984,Average
4.21,3.33,64.36,49.68,66.4843,Average
3.53,2.66,92.4,53.48,60.10999999999981,Struggle
6.68,2.09,57.56,59.78,54.55035000000007,Struggle
1.98,3.5,68.36,97.01,79.83540000000004,Excel
2.89,1.46,21.73,69.7,68.60180000000015,Average
6.65,1.0,70.24,38.73,38.57944999999994,Struggle
6.35,1.14,51.98,39.73,43.701799999999864,Struggle
6.31,2.7,63.63,56.44,56.32020000000004,Struggle
2.28,5.0,20.11,87.18,85.92120000000018,Excel
2.07,1.79,73.91,71.52,72.03545000000022,Average
5.05,5.0,77.18,71.58,73.94580000000012,Average
6.95,4.36,63.75,46.96,47.62034999999994,Struggle
3.89,1.0,76.15,62.79,60.214100000000165,Struggle
4.35,4.42,75.45,68.04,70.5028000000002,Average
2.36,1.8,65.81,55.56,57.00880000000004,Struggle
5.14,4.99,91.51,71.44,73.53155000000004,Average
1.77,2.77,77.28,69.77,70.65665000000017,Average
3.42,3.7,66.61,77.64,77.10079999999984,Excel
3.26,2.87,2.74,58.04,64.28070000000015,Average
4.49,5.0,37.12,87.22,84.14299999999983,Excel
2.16,3.37,99.13,70.42,73.18584999999999,Average
2.12,5.0,84.61,99.68,96.09760000000013,Excel
4.81,4.04,68.91,72.5,69.18410000000004,Average
2.34,4.0,64.04,93.65,86.3008500000001,Excel
4.57,3.71,83.17,63.55,64.50924999999991,Average
1.75,4.71,78.72,89.82,89.97024999999984,Excel
3.77,4.08,81.34,66.2,71.33865000000019,Average
4.14,3.34,94.08,63.12,75.35500000000008,Excel
1.23,1.0,41.71,80.62,73.56045000000026,Average
3.18,1.46,70.35,60.28,60.09015000000009,Struggle
2.08,2.93,95.31,100.0,95.41719999999994,Excel
1.21,1.8,87.84,73.03,71.79370000000016,Average
7.0,2.36,99.07,67.82,63.57105000000002,Average
3.37,3.31,88.74,78.7,77.71980000000013,Excel
5.4,2.95,72.43,59.52,62.4150000000002,Average
2.04,3.45,76.55,82.37,84.28650000000007,Excel
5.02,3.06,95.03,52.08,59.390549999999934,Struggle
5.65,2.22,77.58,67.52,51.244900000000015,Struggle
4.35,3.75,62.77,48.08,70.65409999999996,Average
3.59,5.0,71.78,86.26,80.58030000000004,Excel
3.65,5.0,75.82,77.95,83.13450000000007,Excel
3.19,4.0,54.84,85.18,82.95035000000009,Excel
6.25,1.0,87.19,42.55,41.64254999999992,Struggle
6.36,1.0,55.47,40.61,41.443299999999915,Struggle
6.97,1.0,70.25,38.86,40.473449999999865,Struggle
1.61,1.0,90.23,68.23,68.06159999999979,Average
5.57,3.57,73.38,52.38,56.1452499999999,Struggle
6.24,4.52,92.1,67.41,68.76129999999993,Average
3.92,1.0,32.78,61.1,56.69945000000016,Struggle
1.07,3.84,97.88,87.02,89.04840000000021,Excel
4.99,5.0,60.47,74.13,74.35879999999985,Average
4.29,3.58,51.91,69.33,65.67885000000001,Average
5.7,3.38,93.62,56.08,60.65544999999992,Average
1.97,4.09,87.61,78.6,81.33905000000016,Excel
5.94,2.62,61.6,48.78,51.300800000000024,Struggle
1.86,2.87,99.24,66.05,74.66089999999981,Average
1.5,3.34,75.11,83.52,83.5255000000002,Excel
2.28,3.26,97.55,76.16,82.79494999999996,Excel
5.39,4.0,75.25,68.01,69.58645000000011,Average
4.83,3.83,73.59,74.73,74.60634999999984,Average
4.13,3.24,8.8,70.42,63.842500000000044,Average
3.47,1.0,66.74,66.83,63.65955000000002,Average
6.6,1.0,76.69,46.75,43.83335000000001,Struggle
3.57,3.9,72.63,83.34,74.21795000000004,Average
5.65,1.0,51.84,48.63,45.58644999999995,Struggle
3.85,1.0,28.25,52.39,58.140300000000096,Struggle
3.01,3.38,60.66,55.71,62.44034999999986,Average
3.92,1.0,93.37,57.71,61.632699999999794,Average
2.86,4.91,79.94,89.19,87.70285000000005,Excel
5.67,1.0,6.61,53.43,45.98975000000006,Struggle
3.57,2.91,97.84,72.62,71.03270000000005,Average
1.95,1.0,82.2,77.06,71.2552,Average
6.68,4.12,99.13,70.39,65.84210000000007,Average
3.66,4.0,65.59,79.1,77.30435000000018,Excel
4.36,5.0,59.31,72.29,75.84679999999989,Excel
6.37,1.0,49.56,55.29,49.41570000000007,Struggle
5.1,1.0,73.54,40.01,43.311100000000096,Struggle
1.93,3.51,94.77,77.42,79.27200000000008,Excel
6.72,2.42,78.0,57.88,56.58979999999988,Struggle
4.59,3.03,64.61,62.5,64.10955,Average
2.71,5.0,87.13,82.88,84.24919999999983,Excel
1.76,1.0,75.29,64.66,65.7853999999999,Average
5.55,4.39,58.11,63.66,64.25479999999989,Average
4.56,2.87,78.84,55.04,59.25390000000016,Struggle
4.22,3.8,95.57,87.51,84.07470000000013,Excel
6.03,3.16,92.13,54.2,62.20414999999994,Average
6.04,1.84,79.34,64.4,58.04549999999991,Struggle
1.56,2.79,68.85,62.56,66.07744999999998,Average
2.85,3.43,54.35,58.3,65.84085000000007,Average
2.74,5.0,73.48,85.55,85.64139999999983,Excel
5.45,1.8,87.6,48.39,52.13030000000003,Struggle
1.06,2.18,1.0,93.82,72.72699999999988,Average
4.39,4.32,61.77,71.01,67.02125000000005,Average
5.92,4.15,96.57,68.51,72.48444999999997,Average
6.75,1.41,66.83,52.53,51.05920000000004,Struggle
3.18,3.73,60.38,70.89,71.99069999999989,Average
6.22,4.99,56.84,56.22,60.15899999999994,Struggle
1.17,1.0,57.25,69.48,66.22684999999981,Average
6.46,4.59,55.16,60.78,61.86415000000011,Average
2.21,4.33,80.81,76.43,79.1116000000001,Excel
3.46,1.0,55.78,51.17,53.15840000000001,Struggle
6.03,1.0,92.13,51.95,46.89,Struggle
1.91,1.82,99.65,66.02,70.84840000000011,Average
2.17,1.0,68.32,62.02,64.83070000000015,Average
5.68,3.8,72.68,72.23,70.24434999999983,Average
5.42,3.18,54.01,79.7,70.03360000000016,Average
4.93,2.61,61.49,55.69,53.995399999999975,Struggle
5.32,2.87,94.7,82.81,77.10224999999996,Excel
4.62,4.61,52.88,62.27,64.02065000000017,Average
2.74,4.47,58.45,83.52,75.5081999999999,Excel
2.78,2.83,87.73,79.68,79.85510000000016,Excel
2.06,2.89,84.44,89.97,89.78239999999985,Excel
6.93,2.14,66.83,30.55,39.93875000000008,Struggle
4.55,1.0,75.1,50.55,50.27310000000002,Struggle
3.85,1.0,8.7,59.88,58.32494999999994,Struggle
4.08,3.66,60.94,70.95,69.59205000000014,Average
6.85,1.38,71.91,57.5,51.70225000000011,Struggle
1.77,3.95,52.65,79.48,81.95199999999988,Excel
4.32,2.16,89.11,65.92,67.36725000000007,Average
4.18,3.28,57.15,81.86,78.16000000000005,Excel
4.6,1.32,65.76,42.36,46.03684999999996,Struggle
1.41,3.29,9.22,74.5,76.39429999999992,Excel
6.49,2.16,89.12,58.11,53.71879999999998,Struggle
6.4,2.87,96.69,53.99,57.04124999999995,Struggle
4.59,2.19,68.39,59.72,61.02659999999994,Average
5.17,3.85,45.08,74.34,72.48360000000004,Average
6.35,1.0,80.13,42.83,41.164149999999964,Struggle
5.15,2.2,76.26,57.82,57.20624999999989,Struggle
2.32,2.35,94.52,92.52,88.38260000000022,Excel
4.32,1.0,50.16,37.24,41.65359999999991,Struggle
4.43,5.0,0.0,78.44,80.27625000000013,Excel
3.39,4.0,76.91,94.21,90.78609999999972,Excel
5.13,2.15,58.91,37.49,43.34289999999993,Struggle
6.65,3.77,95.39,53.56,56.4416,Struggle
6.2,1.49,0.34,46.98,50.14934999999985,Struggle
4.03,4.91,73.89,81.83,79.66149999999996,Excel
1.41,2.87,90.74,88.65,86.80364999999998,Excel
7.0,1.58,72.54,60.17,57.121350000000035,Struggle
5.66,4.83,77.93,72.58,71.70999999999997,Average
2.23,3.07,50.14,52.46,61.204749999999805,Average
6.48,3.33,68.29,63.75,63.140450000000016,Average
6.54,2.87,56.94,64.14,60.99834999999993,Average
4.38,4.11,84.48,69.46,69.61954999999972,Average
4.76,2.56,40.58,82.24,75.77374999999988,Excel
3.72,2.8,65.09,77.83,70.2275999999999,Average
1.0,1.8,73.39,70.3,67.87464999999987,Average
3.19,4.32,29.68,62.57,67.23284999999984,Average
5.59,2.78,5.76,61.73,60.44374999999985,Struggle
1.32,1.02,1.41,59.52,63.40760000000013,Average
3.46,2.82,93.27,93.04,85.93790000000018,Excel
3.79,3.11,75.57,57.44,59.99445000000006,Struggle
3.83,4.59,80.95,76.01,75.69120000000015,Excel
6.39,2.82,65.13,51.01,54.30770000000013,Struggle
2.94,1.0,98.33,58.1,62.178750000000136,Average
2.7,4.0,64.09,90.3,88.98174999999979,Excel
5.03,4.21,79.44,75.86,66.64650000000002,Average
3.59,2.9,99.67,77.96,76.58074999999981,Excel
2.84,1.0,64.81,75.16,71.54619999999989,Average
3.78,1.0,42.66,55.93,55.49600000000007,Struggle
1.97,4.05,66.83,84.68,82.59320000000008,Excel
2.03,2.82,62.08,66.48,78.9139500000001,Excel
4.15,2.87,22.51,66.95,65.19620000000013,Average
3.97,5.0,70.28,85.59,82.19062500000007,Excel
6.58,1.3,66.72,58.67,52.55555000000004,Struggle
2.74,4.36,35.37,88.47,76.07560000000007,Excel
4.47,1.6,88.02,72.72,69.43674999999993,Average
5.28,1.9,79.21,62.9,60.993099999999934,Average
1.0,2.87,66.83,91.63,84.72849999999976,Excel
5.07,1.89,3.39,63.15,52.02005,Struggle
1.68,5.0,64.84,91.36,91.63245000000018,Excel
6.41,1.97,99.85,48.91,52.35474999999996,Struggle
2.26,1.0,97.71,74.21,74.00684999999977,Average
3.29,5.0,69.37,88.62,84.6794000000003,Excel
1.32,2.35,90.56,88.87,87.80620000000012,Excel
6.87,5.0,61.03,60.18,60.5133000000001,Average
4.48,5.0,76.63,83.13,81.88189999999982,Excel
4.15,2.01,31.63,41.66,48.744149999999905,Struggle
1.72,1.0,62.98,76.76,62.38305000000011,Average
5.34,2.3,80.55,51.67,56.73705000000004,Struggle
2.61,2.87,52.04,78.2,63.724350000000165,Average
6.88,3.97,98.47,69.37,68.5962500000002,Average
2.08,1.92,61.75,76.57,73.41884999999992,Average
1.77,4.03,69.04,77.02,79.08245000000021,Excel
1.0,3.63,5.58,90.17,81.5298500000002,Excel
4.09,2.34,73.31,50.33,56.09064999999996,Struggle
4.03,5.0,94.11,84.96,85.44354999999992,Excel
1.15,3.22,51.06,87.95,82.23500000000024,Excel
5.35,2.8,4.48,70.57,69.2744999999999,Average
3.58,2.16,48.99,59.08,61.28840000000001,Average
3.72,2.23,71.45,45.65,52.65219999999985,Struggle
4.0,2.03,97.97,72.15,71.13094999999981,Average
3.76,2.94,58.77,44.17,53.63065000000005,Struggle
4.27,3.88,30.12,75.55,72.7616499999998,Average
2.04,2.75,94.03,66.86,82.25204999999993,Excel
2.23,3.01,94.83,91.26,86.99125,Excel
6.42,4.7,93.59,61.65,63.767149999999866,Average
6.7,1.0,75.55,45.28,43.524149999999985,Struggle
3.25,1.0,82.99,57.05,56.10754999999998,Struggle
2.75,3.29,43.82,78.67,74.91045000000004,Average
5.06,3.14,53.47,61.9,58.68604999999998,Struggle
3.3,2.92,41.02,65.3,66.40204999999987,Average
1.0,2.64,7.64,91.7,88.7182000000002,Excel
1.71,3.02,66.25,65.14,69.97739999999988,Average
5.35,2.6,96.61,65.57,66.62344999999989,Average
4.81,2.18,65.2,59.13,61.16104999999985,Average
1.2,2.2,6.19,76.33,79.53789999999998,Excel
2.24,5.0,6.81,92.07,85.32080000000016,Excel
2.73,2.3,65.73,67.7,67.61995000000014,Average
4.6,1.12,81.42,52.13,52.588649999999895,Struggle
1.19,1.55,2.32,81.79,78.67515000000022,Excel
1.7,3.2,41.9,81.71,78.83775000000009,Excel
5.68,1.05,94.11,60.69,58.80860000000001,Struggle
1.99,3.58,52.01,78.49,79.50344999999989,Excel
5.22,2.02,75.05,55.04,54.830600000000175,Struggle
2.21,1.14,59.82,65.86,64.25425000000004,Average
1.97,5.0,94.21,99.11,98.70725000000013,Excel
2.86,2.92,48.13,55.85,62.59950000000014,Average
3.92,4.0,91.64,81.54,80.99510000000032,Excel
6.4,2.17,83.58,45.75,50.36839999999998,Struggle
6.09,5.0,66.83,65.26,66.60505000000009,Average
3.41,4.04,67.34,71.03,71.8488500000002,Average
5.48,5.0,33.68,64.94,66.81044999999999,Average
2.01,1.41,40.56,62.38,66.39834999999982,Average
2.41,1.06,90.71,63.92,69.60955000000007,Average
6.17,3.46,66.83,33.51,45.49540000000009,Struggle
1.19,1.0,0.01,59.27,63.36750000000015,Average
1.2,1.0,75.18,76.03,74.81600000000013,Average
2.66,2.06,91.52,85.14,79.71629999999986,Excel
1.07,3.16,0.0,78.9,81.39929999999984,Excel
2.44,3.96,7.01,90.21,87.72884999999971,Excel
4.25,4.42,85.56,78.43,75.64625000000017,Excel
3.34,4.24,0.28,83.77,79.28200000000014,Excel
5.92,2.45,96.78,61.56,60.34634999999996,Struggle
5.66,1.9,89.23,58.36,53.301499999999926,Struggle
3.04,2.46,82.64,73.44,71.48390000000005,Average
3.01,4.0,71.68,83.41,83.88485000000006,Excel
3.17,1.72,55.61,58.42,61.78985000000002,Average
4.68,2.62,66.83,44.64,49.48175000000003,Struggle
2.54,4.41,99.64,89.57,87.79349999999984,Excel
4.29,1.0,15.32,56.55,56.25499999999997,Struggle
3.46,4.36,50.84,81.32,76.20589999999984,Excel
3.88,3.44,74.81,80.81,75.37530000000004,Excel
4.0,1.8,80.73,49.81,52.97460000000002,Struggle
3.02,2.23,84.48,62.85,67.35850000000013,Average
6.57,3.78,85.99,55.98,58.71664999999984,Struggle
5.72,5.0,77.91,63.08,66.92354999999995,Average
1.45,2.9,61.17,70.07,72.33924999999985,Average
6.41,1.87,76.71,72.69,63.155350000000055,Average
4.24,3.18,84.83,76.76,71.11849999999998,Average
6.69,3.9,61.84,44.97,50.679749999999956,Struggle
5.58,1.0,7.69,39.54,43.72855000000006,Struggle
3.31,4.8,96.1,88.6,87.80435000000013,Excel
1.15,3.46,9.85,77.83,80.48714999999999,Excel
3.08,2.34,70.26,91.41,82.82679999999989,Excel
4.67,1.0,51.92,55.72,49.01434999999998,Struggle
4.66,4.11,12.97,61.89,63.41699999999998,Average
2.83,3.49,64.2,89.39,86.42829999999984,Excel
2.26,5.0,81.46,93.5,91.60870000000001,Excel
5.77,3.29,79.21,53.18,56.91365000000006,Struggle
7.0,3.44,81.69,48.05,58.650999999999975,Struggle
3.92,2.1,85.86,76.33,73.97359999999995,Average
1.87,4.33,50.95,65.79,83.64139999999993,Excel
2.33,2.57,55.25,55.99,60.38219999999987,Struggle
1.12,5.0,8.1,91.06,93.81530000000001,Excel
6.83,1.59,57.74,41.76,44.71990000000008,Struggle
1.74,1.9,15.94,51.44,62.33170000000005,Average
4.08,1.88,82.05,45.69,51.64929999999997,Struggle
2.39,1.49,90.77,87.13,74.70129999999993,Average
4.39,2.65,87.63,73.92,73.26445000000001,Average
4.99,1.24,90.85,61.68,60.498550000000144,Struggle
6.06,1.0,53.94,56.1,50.257400000000125,Struggle
1.82,3.96,86.77,76.36,83.72200000000008,Excel
1.32,5.0,4.6,88.75,89.27334999999998,Excel
2.23,1.8,99.65,63.98,65.46594999999978,Average
6.41,3.72,59.16,63.75,62.09725000000001,Average
6.46,1.8,60.72,38.98,38.38089999999987,Struggle
4.99,3.0,66.83,76.79,71.88300000000021,Average
4.74,1.49,65.48,58.54,56.91565000000015,Struggle
5.16,2.09,99.41,79.72,74.4454999999999,Average
2.27,3.49,89.74,71.14,85.74730000000008,Excel
6.25,2.12,81.45,38.17,42.829450000000044,Struggle
3.59,4.0,76.0,85.11,85.18795000000014,Excel
3.64,3.44,98.53,90.81,87.81229999999996,Excel
3.91,1.61,84.78,62.94,65.86760000000007,Average
1.68,1.81,9.04,97.37,86.10200000000015,Excel
2.12,4.03,65.83,78.78,77.52435,Excel
5.35,2.87,30.85,75.25,67.8858,Average
1.62,3.86,92.74,81.67,86.46414999999998,Excel
4.52,4.69,57.49,62.09,64.03205000000008,Average
2.81,3.74,97.3,83.11,83.73415000000017,Excel
